configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,14676408,3.09,0.45, 0:00.68,520,1000,2116.66,5870.56
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,5049545,15.21,0.75, 0:02.57,621,1000,429.3,2019.82
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,6451043,14.62,0.7, 0:02.13,718,1000,526.12,2580.42
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,6531165,15.93,0.63, 0:02.14,773,1000,522.63,2612.47
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,4054609,18.81,0.65, 0:02.22,877,1000,502.35,1621.84
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,4340055,12.66,0.45, 0:01.41,927,1000,847.98,1736.02
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7333405,11.81,0.52, 0:01.74,708,1000,660.54,2933.36
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7084664,10.48,0.43, 0:01.53,712,1000,764.71,2833.87
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5197448,10.94,0.53, 0:01.61,709,1000,700.81,2078.98
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5279308,11.84,0.63, 0:01.72,724,1000,670.01,2111.72
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,8222486,12.05,0.53, 0:01.70,737,1000,673.45,3288.99
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7796144,4.34,0.41, 0:00.71,667,1000,1941.29,3118.46
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,4296772,19.08,0.39, 0:02.03,957,1000,542.34,1718.71
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,5534893,16.07,0.73, 0:02.09,803,1000,537.42,2213.96
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5503629,16.9,0.57, 0:01.94,898,1000,583.15,2201.45
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5264653,14.27,0.58, 0:01.90,780,1000,598.58,2105.86
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,8346620,18.48,0.62, 0:01.97,968,1000,574.29,3338.65
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,5238533,18.76,0.53, 0:02.33,826,1000,475.37,2095.41
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5506021,15.28,0.55, 0:01.86,847,1000,611.82,2202.41
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5997578,16.77,0.46, 0:01.93,891,1000,574.44,2399.03
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4857913,16.38,0.68, 0:02.33,731,1000,474.86,1943.17
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,4792207,16.15,0.58, 0:02.25,740,1000,490.21,1916.88
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7796144,4.48,0.47, 0:00.75,659,1000,1900.1,3118.46
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,7526072,17.79,0.49, 0:02.42,753,1000,448.6,3010.43
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,4873432,16.61,0.46, 0:02.28,747,1000,476.47,1949.37
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4875082,19.66,0.63, 0:03.18,636,1000,332.83,1950.03
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,4979487,14.09,0.48, 0:01.69,862,1000,667.12,1991.79
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,4979488,14.9,0.46, 0:01.83,837,1000,606.13,1991.8
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,5204307,14.41,0.58, 0:01.74,859,1000,657.46,2081.72
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4957103,11.06,0.44, 0:01.46,788,1000,812.4,1982.84
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5079573,11.28,0.39, 0:01.41,826,1000,816.23,2031.83
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5489415,11.94,0.58, 0:01.51,826,1000,779.21,2195.77
