configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,13102299,12.9,1.18, 0:02.11,664,599,389.85,5244.42
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,7066270,45.57,1.89, 0:06.36,746,599,105.1,2828.4
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,5132989,37.57,1.71, 0:05.09,770,599,135.01,2054.57
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,5501857,47.23,1.77, 0:04.79,1021,599,144.92,2202.21
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,9610657,121.57,1.85, 0:06.31,1955,599,106.11,3846.83
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,9968597,68.95,1.53, 0:04.43,1587,599,157.89,3990.11
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,8924693,34.75,1.23, 0:03.56,1008,599,200.66,3572.26
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,9297160,37.67,1.7, 0:03.69,1065,599,199.09,3721.35
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6174567,39.1,1.39, 0:05.13,787,599,134.51,2471.48
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6600281,41.42,1.42, 0:05.31,806,599,126.42,2641.88
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,5327287,37.39,1.71, 0:05.23,747,599,128.07,2132.34
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,11783970,18.96,1.44, 0:02.27,898,599,364.9,4716.74
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,9699568,55.79,1.89, 0:07.22,798,599,91.26,3882.42
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,6688694,53.26,1.47, 0:06.72,814,599,99.4,2677.27
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6720346,62.0,1.61, 0:05.99,1061,599,112.31,2689.94
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,6169483,51.23,1.79, 0:06.35,834,599,105.7,2469.44
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,5092127,60.8,1.96, 0:06.43,975,599,103.88,2038.21
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,6599941,52.92,1.82, 0:08.66,632,599,74.89,2641.74
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6683428,50.63,1.85, 0:06.30,832,599,106.54,2675.16
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,8599053,55.89,1.79, 0:05.32,1082,599,127.95,3441.92
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,6540837,51.27,2.05, 0:06.32,842,599,105.66,2618.08
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,6532894,48.94,1.96, 0:05.18,981,599,133.12,2614.91
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,11783970,19.04,1.47, 0:02.41,848,599,334.64,4716.74
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,5247600,45.77,2.21, 0:06.38,751,599,105.14,2100.44
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,6564673,49.23,2.18, 0:06.01,854,599,109.69,2627.63
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,6330010,56.38,1.89, 0:09.34,623,599,69.08,2533.7
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,8018368,49.22,1.85, 0:04.88,1045,599,140.16,3209.49
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,7975762,50.84,1.64, 0:05.15,1018,599,133.74,3192.44
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,8130006,51.45,2.12, 0:05.03,1065,599,137.2,3254.18
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6454384,46.08,1.91, 0:04.63,1036,599,151.25,2583.48
